genome_id,accession,genbank_accessions,source,checksum,quality_flags
1280.51897,,,BV-BRC,dcc08bbf7368b96456fb7fd15e01c7b41968dde770040b5482f424de6624c8a1,WGS;Good
1280.51898,,,BV-BRC,4568c844882618faae241aff8255419547bf8a7f1f3629520d8c88efda37f164,WGS;Good
1280.51899,,,BV-BRC,6df7d136964da34373f30aeaaae94e36a6de76b862c4312f4aa433872584af21,WGS;Good
1280.51900,,,BV-BRC,68c2ee2dde1c58d2a76e54cfb2f78f06cb8d5d8670a48b69b309e7e977f39544,WGS;Good
1280.51902,,,BV-BRC,8a50db86ef9f7978b4443a9c71034d81d97dd64a457a3116475b65f20d7bf9ce,WGS;Good
1280.51901,,,BV-BRC,cca054182d13e4ab553be7355fc34e49dab842f34ae0a2cbd5093b097db72a5d,WGS;Good
1280.51903,,,BV-BRC,efbdb62e17735c215e1c7518912c46147229452d263e41163ef119375aae6f4a,WGS;Good
1280.51904,,,BV-BRC,ed98f4d6a54d0f166361c40a3dcf4db26187b2c8de934c33c40d0da59b674751,WGS;Good
1280.51905,,,BV-BRC,79b6ea1061e32eeca7c21f5bb90d9b3472a75e8f43888dd59021a0f73f07afe2,WGS;Good
1280.51907,,,BV-BRC,a90c6d615aa945f316756e9909de28af055c01db6e6ae7f8b4ba16cb90384418,WGS;Good
1280.51906,,,BV-BRC,7b28958579de10de03d52de790d336f1e37d66bf8ca5191f344afed2bfb4f45d,WGS;Good
1280.51908,,,BV-BRC,1052362e325718ff5abc8f7792d7f4d0224b6d3114a001e86870aa8246980931,WGS;Good
1280.51910,,,BV-BRC,74706deee768df19fa5800b82c896804619678dd94d1ce2dfbcfba20eae749b0,WGS;Good
1280.51909,,,BV-BRC,a04360d9c9bc29aed4d0493990f9bf5c8f7149561c5d4d4cc4003ed854d2eaf8,WGS;Good
1280.51911,,,BV-BRC,9e5a93ecf0a8085367d2e86725876287f88a164b8471b37e75a39bdfe980c1d6,WGS;Good
1280.51912,,,BV-BRC,0a478b61ed2f3c6ee09a17263a47a2cc9ace8decaedeba0882180ff527c4189f,WGS;Good
1280.51913,,,BV-BRC,c2e6b13c0e1d67215e773285530f96885b10be6ed67975a2ed6259928138d33c,WGS;Good
1280.51914,,,BV-BRC,61e86c3eb0c89a22e5f37ffb4c8266feb411b658fc1dd62e513c25f6764b13b5,WGS;Good
1280.51915,,,BV-BRC,54426713a83335e79396be7e7b13ca3952df32732f4c2bfbcba0ebcc3c7e4f60,WGS;Good
1280.51917,,,BV-BRC,3f59eeda65846a98b5d790a560524d9e10189226d9bd76f81e2d0f2d395951b3,WGS;Good
1280.51916,,,BV-BRC,7fd3c3fa2a33219ab952ad2f3f261ff9769f31b1140d57aa3832db9647a634fd,WGS;Good
1280.51918,,,BV-BRC,d8d83e74373383ec44441afe624279575a6a04880e2d99fd10cc282ba5fd5fab,WGS;Good
1280.51920,,,BV-BRC,f41d31b43cb7dd60432b780091424eb4499aa0e5a5b4a3fe868c2681112aa797,WGS;Good
1280.51919,,,BV-BRC,830a822f56e67c73e6545b9b549d9c8bd039e899aaa305c329417cbfb6a1c15c,WGS;Good
1280.51921,,,BV-BRC,e69b3c8042d5554f75c4b2f9e6a70af682510441cd907dcd5d715d50c9f13e6f,WGS;Good
1280.51922,,,BV-BRC,dcf4e4ffddfb9a9ce138acf2d281dad7da2c4ff3081ed2a254fb3e4802229c04,WGS;Good
1280.51923,,,BV-BRC,80f689448bb711fd999ea923c082f3ce4ba7c6bc675e89808e304864a5c52e36,WGS;Good
1280.51924,,,BV-BRC,c77e46f74636f054205baa899e68f614153288c9434fe3296e0e64aa671ca336,WGS;Good
1280.51925,,,BV-BRC,f1c053bbacad0406c24caab99a0160439b583ccc36fc13d2a5720abac45be716,WGS;Good
1280.51927,,,BV-BRC,61b041b6ce70d09d04d566cc62a0b4d391e21319a68e227b93c2c64db90c5406,WGS;Good
1280.51926,,,BV-BRC,bc415768e2746efd52dfc950cbae7bb303c16d8daec14c59befd5f1745805b72,WGS;Good
1280.51928,,,BV-BRC,742e5786b0e73d0d5fdb40bb0385f29afed5e39ed09651944f961dd7a0e239f8,WGS;Good
1280.51929,,,BV-BRC,96ce41ef9a342e40de37fbbd34d7852f83da25f713045d49d6a93ddd896193ee,WGS;Good
1280.51930,,,BV-BRC,0d5ef7de22a23eb784f47c2587189dade9902da5c9a125344e2cb28f51def064,WGS;Good
1280.51931,,,BV-BRC,6b2050f1688cda5ac04de8637b6d2eeb411f966825f9c4f959040b6524b8efb7,WGS;Good
1280.51933,,,BV-BRC,dec25fe7c67e60105225edf8e206b99fdef1c665a4f6c747726115b2f9edd9b0,WGS;Good
1280.51932,,,BV-BRC,18f92996037d62b001e7293aeb4d693a8796a28fd825d68d1e8bf5170f433867,WGS;Good
1280.51935,,,BV-BRC,d0e1b6919d324a214d0bcb4df974d651946e01ca7a22db4ccba30241ce596972,WGS;Good
1280.51934,,,BV-BRC,57a214f8c55b9caaeba8e77c9baf3f2c800488ff3ff39a61edb54334271740d3,WGS;Good
1280.51937,,,BV-BRC,da89e7238df9c7fa328c949a5d64ca2de5c6e3ccd80986338012ccb7b16a1774,WGS;Good
1280.51936,,,BV-BRC,cf0285b261cbf235e982d1864987982ab0aa436570c168f5a0486ac714614e0d,WGS;Good
1280.51938,,,BV-BRC,1a72d1c441232a71149d2f5f1457a1ff2de14e99c352f715b90c2504cde455f8,WGS;Good
1280.51941,,,BV-BRC,511be9396a2efd178661bd37df54ab443f72cd43c01166f6a4eed26839b4731d,WGS;Good
1280.51939,,,BV-BRC,4c8f7084e6e76169f031363c0b5c577006daffe9dbcaeadcc3061102f06dd49f,WGS;Good
1280.51940,,,BV-BRC,055e407ea9c453a347207a353df6c2b619bcc3cca29da369b845201755d33d6e,WGS;Good
1280.52134,GCA_018914245.1,JAEVHW000000000,BV-BRC,aee0e31c61ab797b8b31ed22a6d9c24c5081cea5f786c20d372a388aca79c2c6,WGS;Good
1280.52135,GCA_018914205.1,JAEVHU000000000,BV-BRC,2f9006b4c288290cab288b77b24af96bc0da1c68dcf30cf7471a415d868e3a8d,WGS;Good
1280.52136,GCA_018914225.1,JAEVHX000000000,BV-BRC,330c267d12112be61d7bb3d5fcca257d4474e512fc690ed8037526087876433a,WGS;Good
1280.52138,GCA_018914125.1,JAEVHS000000000,BV-BRC,c1a415b0e9b4e3954372944d4750f94285143cac04881a91173965c4336f66ec,WGS;Good
1280.52137,GCA_018914115.1,JAEVHR000000000,BV-BRC,2bde377336c96c108f23bfe43200cbb308fe2214b24bc4761520b997bb3f05cc,WGS;Good
1280.52139,GCA_018914185.1,JAEVHT000000000,BV-BRC,1cd0dd5333c18daa0a59326d98257a656d4d176e1c9aa4355a3f09ad7b75c251,WGS;Good
1280.52141,GCA_018914105.1,JAEVHQ000000000,BV-BRC,89489c84814c06d1dbd22f6b4c608bc3d2d505b5bb57d7207eee3cfba3eec369,WGS;Good
1280.52142,GCA_018914255.1,JAEVHV000000000,BV-BRC,14a5fd8193013dc3e7378746e4dcbc0eb5cdd6dd647f8717b08fbef352970cea,WGS;Good
1280.52140,GCA_018914145.1,JAEVHP000000000,BV-BRC,fa05ced6983e7c53a72f3a397c2b89f95f25926250f41745993a54aadb223816,WGS;Good
1280.52143,GCA_018914285.1,JAEVHY000000000,BV-BRC,6ee473a3f38a2a017f5dc9a2f99623ef941bea916633a739322a16e0b49ee8fe,WGS;Good
1280.52144,GCA_018914305.1,JAEVHZ000000000,BV-BRC,bfc0ae4475d48c298c02eb29f36e28d36f990f4143721b91909493f24ab12d02,WGS;Good
1280.52145,GCA_018914345.1,JAEVIB000000000,BV-BRC,174ef3c7eb19c3aeb481218bb688f559b5a57e7c6f13884fcd4ac71e2dd5283d,WGS;Good
1280.52147,GCA_018914375.1,JAEVIC000000000,BV-BRC,6a2906a340c4e485f5d5f413813075c7d21d889b2a89b6b6c2c90681b0f592a7,WGS;Good
1280.52148,GCA_018914405.1,JAEVIE000000000,BV-BRC,a48610c9833054590a779b7093b3a9af5b4b45cbba3700631922b3cc1686342d,WGS;Good
1280.52146,GCA_018914325.1,JAEVIA000000000,BV-BRC,c815c398213d409ca7a04bb26af6c973d31b2a7cf3aad38d6467e6b74d7c893e,WGS;Good
1280.52150,GCA_018914475.1,JAEVII000000000,BV-BRC,9b1d99e636b8c81fcf9b186aef1e19cbdd9677173237932db8f8b8793fe092db,WGS;Good
1280.52149,GCA_018914445.1,JAEVIH000000000,BV-BRC,aafefb715d3f4ba953e64783119dc87683423d7b8282e52c8f46a7655765754e,WGS;Good
1280.52151,GCA_018914495.1,JAEVIJ000000000,BV-BRC,b786b03ab912d701a4dd45e64ad3204d6dff4a79cdf1b9e393ba3e29a408217e,WGS;Good
1280.52152,GCA_018914485.1,JAEVIK000000000,BV-BRC,bba3c5f4540e26c856fba0bc7dd3295bdcaf94b34a1b865f28c4d7630b8816af,WGS;Good
1280.52153,GCA_018914465.1,JAEVIG000000000,BV-BRC,59819ef510c44ce4f1b5d731cac9c2ad3f553fadda9a006f08957cdf53ad83d9,WGS;Good
1280.52154,GCA_018914415.1,JAEVIF000000000,BV-BRC,e743f4f16de326acce25db473ce145b0bcc5a755b68bafd404ba381a5fb5c71a,WGS;Good
1280.52156,GCA_018914545.1,JAEVIL000000000,BV-BRC,a6fbe4184a6c2e4e0aca98d3425bf81584a453e5755b67fe07727913db51e1f7,WGS;Good
1280.52155,GCA_018914565.1,JAEVIN000000000,BV-BRC,211a533e635300f61cf7d294205982388fbec7851df70ad5aa9b725e355e4d56,WGS;Good
1280.52157,GCA_018914595.1,JAEVIM000000000,BV-BRC,bd76ab22d6926dedd5da4c37a72e7d42b3291c4c2901906565fe4bf0ed648a02,WGS;Good
1280.52159,GCA_018914665.1,JAEVIU000000000,BV-BRC,452c39203fc20be3046f305fae7f8911b4b972e94ee2504c843e0fd04fea2f63,WGS;Good
1280.52158,GCA_018914625.1,JAEVIO000000000,BV-BRC,e9d4e0d0dfc073c04a51901f2a8cba40dc6864b2383321bb33d7805a907729c3,WGS;Good
1280.52161,GCA_018914585.1,JAEVIP000000000,BV-BRC,ad6e32589b87a9b67d03a145b1eda8f8f9652a929a4c6d5e031122e01e29a93d,WGS;Good
1280.52160,GCA_018914645.1,JAEVIQ000000000,BV-BRC,26aa257eee10f4f80039770f6e78761b666ab278715b2764a186e4054e66b307,WGS;Good
1280.52162,GCA_018914705.1,JAEVIT000000000,BV-BRC,6cd80685a47b3b16700408df5b4286cd29a3485612b77b3f068a4eedd0a5cfbe,WGS;Good
1280.52164,GCA_018914685.1,JAEVIR000000000,BV-BRC,2d2b06e28217c83043c69c2c1e413c58aa4a8b99bf0b0b153a227ba523de953c,WGS;Good
1280.52163,GCA_018914695.1,JAEVIS000000000,BV-BRC,0941bdde08f1a28fea4d525199c20f1f6303d522f7797055efd7498d7982bd37,WGS;Good
1280.52167,GCA_018914825.1,JAEVIZ000000000,BV-BRC,6595176041a7fb770507f9948bfd9b070e6c0b7c124f67a3595522ae617fb75d,WGS;Good
1280.52165,GCA_018914765.1,JAEVIW000000000,BV-BRC,555efc065c5d514b1a0959305f05ad4b2170bf1d2dee8e312ff3331d98d85f9c,WGS;Good
1280.52166,GCA_018914745.1,JAEVIV000000000,BV-BRC,a268c57b84f90e02f3d51c9f87198b3908a1601a7f760d0f77ca9ff55da6e679,WGS;Good
1280.52168,GCA_018914845.1,JAEVJA000000000,BV-BRC,56fdd0ff2209e72cc948f45008353d2ee4af72c6202869e59a9c84312ac2435a,WGS;Good
1280.52170,GCA_018914775.1,JAEVIX000000000,BV-BRC,0d6bb150b79a56f582d714478ae21dc5ae33baa919a7f567b4659a4ac2fc6ec9,WGS;Good
1280.52172,GCA_018914925.1,JAEVJD000000000,BV-BRC,b665fa0bfa1957269251487c41e3dc50f1ba254d4f9b943352dba7d022ae1916,WGS;Good
1280.52171,GCA_018914905.1,JAEVJE000000000,BV-BRC,de761ce5a5e359628994860254ad8c5e2da69065eef038b73a73c097bc05f38e,WGS;Good
1280.52173,GCA_018914885.1,JAEVJB000000000,BV-BRC,4aadd7411a74dcd9b668cb9fefaf846825750d17ad170526811e697d0974bd9f,WGS;Good
1280.52175,GCA_018914965.1,JAEVJG000000000,BV-BRC,a617ec14ad448525caa78a87f8679f45285066f69ac2e4eba3b5bac29426b27f,WGS;Good
1280.52174,GCA_018914865.1,JAEVJC000000000,BV-BRC,f0b3d66b3829df324f693069e0c24675fb606a730b90fcac31affbaaba6a97e2,WGS;Good
1280.52176,GCA_018914945.1,JAEVJF000000000,BV-BRC,d613d49d628589a1d57c11b71d846f6bd0857be5235752b7d5bb45053d2535df,WGS;Good
1280.52169,GCA_018914805.1,JAEVIY000000000,BV-BRC,0d679d5ab24c6ba6ddb0c0ca0aea22f15447fcaf4a75e75b0b22662af97bf3e9,WGS;Good
1280.52178,GCA_018915025.1,JAEVJJ000000000,BV-BRC,1b2cc439195fc97dfbaccea4172bbc0379343d348ae4fc524a1ed2fd36ed77a4,WGS;Good
1280.52177,GCA_018914985.1,JAEVJI000000000,BV-BRC,fa4b3bb2a3644cac5a5a075b9c775ae9d9456a06e50593cc7492c2c465a69ab5,WGS;Good
1280.52179,GCA_018914995.1,JAEVJH000000000,BV-BRC,d21ac1c8527876ff3f9a2d1999399667afc20d6aa1f263a73d814198a863ae6b,WGS;Good
1280.52180,GCA_018915045.1,JAEVJK000000000,BV-BRC,019580640f96ddea7b15919a3880379541c02ecae60c4f79e000d762f74ba89e,WGS;Good
1280.52182,GCA_018915175.1,JAEVJR000000000,BV-BRC,e195a07861392345ddd23b07fdc96fa6ebe144a07a5985503f40385c7f4ec05e,WGS;Good
1280.52183,GCA_018915195.1,JAEVJQ000000000,BV-BRC,6f8deecf68fd21d2efe3e7f5c67e339e2b328e3d65c961463264abfcddfd7c40,WGS;Good
1280.52181,GCA_018915155.1,JAEVJS000000000,BV-BRC,bf9c60bf49ed442ae3e2487b33a8b4b8910191e07ddb382483d50e522ca0390d,WGS;Good
1280.52184,GCA_018915205.1,JAEVJT000000000,BV-BRC,0f305176cd2d7af9a97ae1dbcc1263af8cf56a3c0df7872284e78e0a60b87583,WGS;Good
1280.52187,GCA_018915145.1,JAEVJP000000000,BV-BRC,ed367ca2c3558fb97bf5582958da3054017f3db8a01a196460d5409980df5099,WGS;Good
1280.52186,GCA_018915095.1,JAEVJM000000000,BV-BRC,715bd0d9b42f5987cb2eaeec5ae13215321777af8c7b634628d1f0f75ea97d2a,WGS;Good
1280.52185,GCA_018915125.1,JAEVJO000000000,BV-BRC,2aa420605e204e42239e57d46c57608268afe548edbf956c285f175dd319b3c8,WGS;Good
1280.52188,GCA_018915085.1,JAEVJN000000000,BV-BRC,804cb69cc5b24fb5bb6474e1dc9867365023a9361a0d37f50d3cb0352920e15a,WGS;Good
1280.52189,GCA_018915065.1,JAEVJL000000000,BV-BRC,16546adf1510ed7c6e658252d6772c313c575a0621b4abeca8906804197b677c,WGS;Good
1280.52190,GCA_018915275.1,JAEVJV000000000,BV-BRC,4687ee4f43ae82aea00281b221f6b10df1f825dafbc23383ab5a992ed45f9e24,WGS;Good
1280.52191,GCA_018915265.1,JAEVJX000000000,BV-BRC,750c1482a8b3df59d0d276e53c1801ff910e6ccc50de0dc172e80dea0b0307af,WGS;Good
1280.52192,GCA_018915245.1,JAEVJU000000000,BV-BRC,b4dbf92a177022236edc46a28700d5f8b348d41720a2477149cc34f59054e28b,WGS;Good
1280.52193,GCA_018915325.1,JAEVJW000000000,BV-BRC,66e539a52ba97b115d242a8bf319c0dfac56d3f14baa3315482c248e66e9b69a,WGS;Good
1280.52195,GCA_018915305.1,JAEVJY000000000,BV-BRC,3505241a0ef625890314c2bb4027f1b6d99570eb7747be188dd26089043bad49,WGS;Good
1280.52194,GCA_018915345.1,JAEVKC000000000,BV-BRC,6fbc80bd6d4ffb5edcc38ff09d2c46b5a472d6785c6c0882ee9b339d98e7d11e,WGS;Good
1280.52196,GCA_018915365.1,JAEVKB000000000,BV-BRC,fa9b6fccb828c7ec6e777fa79232b73185ec20047b2eb0ababf012d2f1002bad,WGS;Good
1280.52199,GCA_018915445.1,JAEVKE000000000,BV-BRC,35a1b6f045f3fe948913fc9ecac90e79a4975705e4a8b6d0eba58bc45ee2ee10,WGS;Good
1280.52197,GCA_018915355.1,JAEVJZ000000000,BV-BRC,d0d7cc07923643785a6e44f0d9ed4515d586579e1b0176433e8b2f9a1a5b5af2,WGS;Good
1280.52200,GCA_018915425.1,JAEVKA000000000,BV-BRC,41aef8f8c66428fa5675fdbe8d3315c2a3d462defb797ed250a70e67724c53ca,WGS;Good
1280.52198,GCA_018915465.1,JAEVKG000000000,BV-BRC,1ad0600b3fab5fca9db2697fd07a8f6820e289a072d64eafc3b7c44afa11bc94,WGS;Good
1280.52201,GCA_018915385.1,JAEVKD000000000,BV-BRC,978a8dbb0ad21358b4636ebaa9245966236959e42122e3a1fbc6247ef7408d8d,WGS;Good
1280.52203,GCA_018915565.1,JAEVKL000000000,BV-BRC,f555ad429a0f441e226587242aff818844e328c31120331a5aba7b60cd70ec4f,WGS;Good
1280.52202,GCA_018915485.1,JAEVKF000000000,BV-BRC,20cb5fdddfd1039446ba21daa40647a8404d41b739686b8f5338020ac2f4a694,WGS;Good
1280.52204,GCA_018915495.1,JAEVKI000000000,BV-BRC,232b01e50f9cc4d392e73ed88b13059739a387b6bfde14d24bd66bf0542df88e,WGS;Good
1280.52206,GCA_018915505.1,JAEVKH000000000,BV-BRC,975ea926272e7862532994891f32c577ad9552e7641e0949b85d2a7aa619c0cb,WGS;Good
1280.52205,GCA_018915545.1,JAEVKK000000000,BV-BRC,2a327addc6c8ef0fadf2d925906dd2042c730926cbe35145db8b12bd7526c652,WGS;Good
1280.52207,GCA_018915575.1,JAEVKJ000000000,BV-BRC,1a6ae9c6e355393642d6519a270ad4fad106f72988c70194bb22f1e52231da67,WGS;Good
1280.52211,GCA_018918305.1,JAEVKM000000000,BV-BRC,b435d35281d3494957e2ec01895942d1f21120f5c53299857a9c168a15d1acf3,WGS;Good
1280.52209,GCA_018915645.1,JAEVKQ000000000,BV-BRC,c8f84f938f99a78b8d2885a22f9bc4960f86ecfe729a7b0b6104009908ddc196,WGS;Good
1280.52208,GCA_018915585.1,JAEVKO000000000,BV-BRC,444a329c12e645d3a66ae007abf1fc4f392632933b438f2f76cbf9b11f507926,WGS;Good
1280.52212,GCA_018915625.1,JAEVKN000000000,BV-BRC,2213587c313dd8f79a5e60d45e8cbffa97aaae2b46c742e645ef9acad5e729b9,WGS;Good
1280.52210,GCA_018918365.1,JAEVKR000000000,BV-BRC,1382a4333807c577899dd47e55a8d75175bfa26897cff20ee0794cb9f597fc31,WGS;Good
1280.52214,GCA_018918375.1,JAEVKP000000000,BV-BRC,6a84c0698473926165d0507e16e747827afb491961d17dd9b033b1e2ca2e03b3,WGS;Good
1280.52215,GCA_018918425.1,JAEVKU000000000,BV-BRC,2440366bde075bbaa3aa99c2fcba5fa44123040511fdfd9742d3646b286059ac,WGS;Good
1280.52213,GCA_018918405.1,JAEVKS000000000,BV-BRC,4632b01cc0bb9140c82b3002f1f39baded948e250649a626502852987afb4c88,WGS;Good
1280.52216,GCA_018918445.1,JAEVKT000000000,BV-BRC,e868575cec8781cc8dd238ec31f5359c9c1f9ba100fdec22deddea3540b645d3,WGS;Good
1280.52217,GCA_018918465.1,JAEVKX000000000,BV-BRC,acc80eb7848fac542fdda20e9f521e38f7c1d141b09181072d09a9987fbcce2a,WGS;Good
1280.52218,GCA_018918485.1,JAEVKV000000000,BV-BRC,588af76189216c51d877bba65d0a25f76ce26b062713320c023e339a543ea237,WGS;Good
1280.52219,GCA_018918505.1,JAEVKW000000000,BV-BRC,d024002fcd5597a81b9a5fe7b8596773f8e910d3fb3a8af4f140895739379b41,WGS;Good
1280.52220,GCA_018918575.1,JAEVLC000000000,BV-BRC,54a618487289166d33f21c16498215fe35ecdeda8a49d1bc9b9c46803aed2ddc,WGS;Good
1280.52221,GCA_018918525.1,JAEVKZ000000000,BV-BRC,c574a9404912805dbfbf7de3542f8446822d0d83643ec5cb7746913c35f316d5,WGS;Good
1280.52223,GCA_018918565.1,JAEVLB000000000,BV-BRC,e223376892248fb6a56bd1db7150b093f3ee51ea2fe385cb8dd41f277e97e192,WGS;Good
1280.52222,GCA_018918535.1,JAEVKY000000000,BV-BRC,a068e64c23081370fc12fb544e460c5a2299490810ed1397102a8da7d7f74b54,WGS;Good
1280.52225,GCA_018918645.1,JAEVLF000000000,BV-BRC,19c3690153fcc4ddda8286fd3f67af7e17656bbf1de4212f90f2d036ae286a71,WGS;Good
1280.52224,GCA_018918585.1,JAEVLA000000000,BV-BRC,c086fc3464bcb0bd8c0d14313d86552eaae0d294df6c69e884d0f923c621a464,WGS;Good
1280.52226,GCA_018918625.1,JAEVLD000000000,BV-BRC,9fb6a66b9431f76f631d7d0b0ca5493ef4fa89b73f100bb3aaf370ee533ee058,WGS;Good
1280.52227,GCA_018918665.1,JAEVLH000000000,BV-BRC,7fddb34e732b810c8a66490792374a5845a58dc112ed1deb170b86e251dff112,WGS;Good
1280.52228,GCA_018918675.1,JAEVLE000000000,BV-BRC,748cfc9c39ab6719f669d077ff14de58db6ac490b64a71baa51ce0db8818fb24,WGS;Good
1280.52229,GCA_018918745.1,JAEVLL000000000,BV-BRC,4324b68e3909c1828134046a0e7ffd21cb36d3d1551836af94d9d03af01a4614,WGS;Good
1280.52230,GCA_018918725.1,JAEVLI000000000,BV-BRC,e5487812dee1ea20489da2f4076636a36aaa592b776cc928cd6034389677fd9a,WGS;Good
1280.52232,GCA_018918755.1,JAEVLJ000000000,BV-BRC,d5c173e1cdff448b1bbf3bba0168b5ef80947f11309e1c16b27c5e89c25a39b4,WGS;Good
1280.52231,GCA_018918805.1,JAEVLK000000000,BV-BRC,e6fa0ad33e698173752423a16b62637ae7899c4c08a4578794a70e0a25205556,WGS;Good
1280.59245,JABMZY000000000,GCA_021432315.1,BV-BRC,94675039fcc442def978582cfb3e6d5d195a509b6a10c5f5d21b9a800ffd366b,WGS;Good
1280.52233,GCA_018918705.1,JAEVLG000000000,BV-BRC,c93db269be8504a383d89f155c7a9a20617919580d1918a327e12d76288d1e9d,WGS;Good
1280.59246,JABMZZ000000000,GCA_021432305.1,BV-BRC,06440cb2c49c14ccbdccb182a372dc79d21c7b3b9ea4ad5bbbad6dfceb388492,WGS;Good
1280.59247,JABNAC000000000,GCA_021432235.1,BV-BRC,3c83e099411f090c650a54e5e2f23aae0058a46ee18af816dbc8a4b30bcf1e6a,WGS;Good
1280.59248,JABNAA000000000,GCA_021432365.1,BV-BRC,f7d52566a598551666e93ff72970694be7e554d8c2d3384cfe99ef4a2ecec56d,WGS;Good
1280.59250,JABMZX000000000,GCA_021432425.1,BV-BRC,9ac6dae84ae001efa96f4fbaabc4cf4e489842daf4e793aa6c1818645a9eae0e,WGS;Good
1280.59249,JABVEK000000000,GCA_021474945.1,BV-BRC,5597791fd988b357bfff4331bf46e2ce0b6f8df99fcbd981e7923d6f3fbba773,WGS;Good
1280.59251,JABNAB000000000,GCA_021432345.1,BV-BRC,ba45fef1b2f63f796f6c438651557c7a2f1e36822fadcb4f56206e6e213e132e,WGS;Good
1280.59252,JABVEN000000000,GCA_021474965.1,BV-BRC,34e834166e31488481f6f5a72203e8def96aaaa08171d4c1e42d5ffabe6e8055,WGS;Good
1280.59253,JABVEO000000000,GCA_021474975.1,BV-BRC,79872621d1a42bd0a05a42e8d45464f2864b594299affbed9367d16ba40488dd,WGS;Good
1280.59254,JABVEL000000000,GCA_021474995.1,BV-BRC,b2e226540f77975b79161d6f11a42c8d1828cc504e0f7a9cd50dff479303aeaa,WGS;Good
1280.59255,JABVEM000000000,GCA_021474985.1,BV-BRC,409329f661b1178c9cb40ef4df69652636d950dd341070e8dafe0793eb551d0f,WGS;Good
1280.59256,JABVET000000000,GCA_021475065.1,BV-BRC,054a53bf30842673ebe753f6fa937cbaeb1b43bae19bd769db0fc879be818a7a,WGS;Good
1280.59257,JABVEP000000000,GCA_021475045.1,BV-BRC,2b60df8659cab5cf2b6029c33771aa95024303e4446545c4e49cc7d3af836a54,WGS;Good
1280.59258,JABVES000000000,GCA_021475075.1,BV-BRC,02d80906b8cee0baed464b75f10390bc4a4059d6d4f9777141c4489c655652ae,WGS;Good
1280.59259,JABVEU000000000,GCA_021475085.1,BV-BRC,b02c389996165bb282372fd04b9471a7287965b9fa65d9f913012a729b977536,WGS;Good
1280.59261,JABVEQ000000000,GCA_021475125.1,BV-BRC,b0afb9b4348396d338ab12a82704afcfce1f1ef686ba66fb4e43006ff400ac57,WGS;Good
1280.59260,JABVER000000000,GCA_021475135.1,BV-BRC,ab46d25c7164afb489da52211769d4e13b863737063d03a65a5e748b382a02e8,WGS;Good
1280.59263,JABVEX000000000,GCA_021475185.1,BV-BRC,8d2c38f5b28a59ad294aa01e6f37429657783cb670f38641357a45ef6de7172d,WGS;Good
1280.59264,JABVEV000000000,GCA_021475225.1,BV-BRC,726f048af5d2ffc8e6daa2fcc97546d519b97057abd1d6f464c72581867f058f,WGS;Good
1280.59262,JABVEW000000000,GCA_021475165.1,BV-BRC,6f967ed14918781772360c0b535db28da64e74a8f78b1f3b85698d137d8349d7,WGS;Good
1280.59266,JABVEZ000000000,GCA_021475235.1,BV-BRC,8331763df39ebc11d50c618f516b3f9c7ac28459694815629bb85aa05122065b,WGS;Good
1280.59265,JABVEY000000000,GCA_021475205.1,BV-BRC,1a51d123cfc70dcbbbe0a8897a82cd05b4e445d796dd67dc1c12c8e92cba8cda,WGS;Good
1280.59267,JABVFA000000000,GCA_021475265.1,BV-BRC,8efcc2a93f431c079e17371dc442d481a5585b02fd3e7c19e50edc7fe68a6493,WGS;Good
1280.59269,JABVFC000000000,GCA_021475325.1,BV-BRC,7faf431bd3594e6a6636f3ece175d05486121752eb5262fc518a473cca93deb9,WGS;Good
1280.59268,JABVFB000000000,GCA_021475275.1,BV-BRC,5796e1d0375a6c0c4a8afad190eb7ffbc73a001239dc1c4b4c4684ad498970ef,WGS;Good
1280.59272,JABVFG000000000,GCA_021475345.1,BV-BRC,cabd3b7b3983d73e7f2b76d0785ecd03e71289262ac6c22d645bd2907c329585,WGS;Good
1280.59270,JABVFD000000000,GCA_021475305.1,BV-BRC,4f6e91ffb3df8787e2c36d08a1e7e1dd55532b3a1d162484bcf8b3ffde2b5519,WGS;Good
1280.59271,JABVFE000000000,GCA_021475335.1,BV-BRC,102df235dd475b36e13053a914e8f7090b6ef31c711c36f752db867583576af6,WGS;Good
1280.59275,JABVFJ000000000,GCA_021475415.1,BV-BRC,4d2d61722d7b1d4df9f26472313749916fae07681cf4ad523197b2f6b3d438cd,WGS;Good
1280.59274,JABVFK000000000,GCA_021475405.1,BV-BRC,0a21902294ebeb9ce9afa242f698500b40d73f122e52825bd0e0cebb52ba16c4,WGS;Good
1280.59273,JABVFF000000000,GCA_021475385.1,BV-BRC,a8cfadae18ce5c0f62e2ab37dd7738a03bef07cc06523ea71175ae032adeec1a,WGS;Good
1280.59276,JABVFL000000000,GCA_021475465.1,BV-BRC,b4fd696779fb2185b1a4c3d3e5caa2c323cc767d54e53a054187e5a80d8cef4b,WGS;Good
1280.59277,JABVFH000000000,GCA_021475425.1,BV-BRC,e1a464f5e226bb7ba7fda12b0836f0f9dd7799aaf36097a353a5aec8fd8a851b,WGS;Good
1280.59278,JABVFM000000000,GCA_021475485.1,BV-BRC,35975ec974b6e77cbe919ff73f54aaf5bb324dab4cb175d247ddc6858ec19251,WGS;Good
1280.59279,JABVFI000000000,GCA_021475545.1,BV-BRC,d88abea8eadec99c4c6ede0e80c19eccea41f1b6c9d08614fc00cf2e082f0a4f,WGS;Good
